system:index,NDVI_mean,district,month,year,.geo
6_000100000000000016ae,0.32470916038027214,Sialkot District,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016af,0.33343525922166145,Toba Tek Singh District,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016b0,0.33435772478631515,Vehari District,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000168f,0.31930533491907964,Attock District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001690,0.4110640013998387,Bahawalnagar District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001691,0.2526608490850029,Bahawalpur District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001692,0.1888013784965025,Bhakkar District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001693,0.3802609749610676,Chakwal District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001694,0.27208693850731935,Dera Ghazi Khan District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001695,0.3702123738458233,Faisalabad District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001696,0.5943971103132709,Gujranwala District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001697,0.48102157524278766,Gujrat District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001698,0.5394019945038991,Hafizabad District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001699,0.37148801533100145,Jhang District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169a,0.4103426461955736,Jhelum District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169b,0.4325707719546361,Kasur District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169c,0.3994380213133213,Khanewal District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169d,0.2515647205146222,Khushab District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169e,0.3481340976410221,Lahore District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169f,0.2683648031671235,Layyah District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a0,0.4091296707273635,Lodhran District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a1,0.46669797325424567,Mandi Bahauddin District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a2,0.2965930175163561,Mianwali District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a3,0.3815588277133699,Multan District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a4,0.3635123503886953,Muzaffargarh District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a5,0.655062843545227,Narowal District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a6,0.43131682380524905,Okara District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a7,0.38583332680810556,Pakpattan District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a8,0.3827097779550418,Rahim Yar Khan District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a9,0.22643140530715075,Rajanpur District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016aa,0.45132649941169106,Rawalpindi District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ab,0.3968195279123995,Sahiwal District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ac,0.40601276565741445,Sargodha District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ad,0.535011900824088,Sheikhupura District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ae,0.5912556470427732,Sialkot District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016af,0.3833746338424298,Toba Tek Singh District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016b0,0.3340904724579406,Vehari District,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000168f,0.3119710718151591,Attock District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001690,0.4031904855113452,Bahawalnagar District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001691,0.22700753580929142,Bahawalpur District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001692,0.23209277611976345,Bhakkar District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001693,0.32036529936898867,Chakwal District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001694,0.2585592090981838,Dera Ghazi Khan District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001695,0.4510095041666119,Faisalabad District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001696,0.5676583688779122,Gujranwala District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001697,0.44314866302500117,Gujrat District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001698,0.6211635987488204,Hafizabad District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001699,0.4519284031541341,Jhang District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169a,0.34218173252696027,Jhelum District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169b,0.493695828907779,Kasur District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169c,0.5092371290532812,Khanewal District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169d,0.2948625712102329,Khushab District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169e,0.3873694691925341,Lahore District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169f,0.2863010185361561,Layyah District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a0,0.5398559668167277,Lodhran District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a1,0.5374391083231266,Mandi Bahauddin District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a2,0.2856814922964415,Mianwali District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a3,0.45189000625690184,Multan District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a4,0.367575361836741,Muzaffargarh District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a5,0.6403233509860162,Narowal District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a6,0.5124038471174014,Okara District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a7,0.4909872154126102,Pakpattan District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a8,0.34861778449169156,Rahim Yar Khan District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a9,0.22420268739181537,Rajanpur District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016aa,0.42948216177752263,Rawalpindi District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ab,0.501507682743441,Sahiwal District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ac,0.4515067947419291,Sargodha District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ad,0.5843293431216542,Sheikhupura District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ae,0.5865554646538159,Sialkot District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016af,0.48926417303174075,Toba Tek Singh District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016b0,0.5109145937281141,Vehari District,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000168f,0.30622017471776497,Attock District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001690,0.34736049164687777,Bahawalnagar District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001691,0.2130495950801032,Bahawalpur District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001692,0.2421584381593113,Bhakkar District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001693,0.2960657147722251,Chakwal District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001694,0.21978275709903397,Dera Ghazi Khan District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001695,0.43990931504977165,Faisalabad District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001696,0.3951313056865385,Gujranwala District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001697,0.4034342120734333,Gujrat District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001698,0.5001799224370083,Hafizabad District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001699,0.4263709579572318,Jhang District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169a,0.33512116553528853,Jhelum District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169b,0.40875787785000745,Kasur District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169c,0.4470811911590365,Khanewal District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169d,0.3168376373705647,Khushab District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169e,0.3384761600674524,Lahore District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169f,0.25268254294530296,Layyah District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a0,0.4831384847297827,Lodhran District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a1,0.5035436393265861,Mandi Bahauddin District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a2,0.25941863439706,Mianwali District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a3,0.41175505459424844,Multan District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a4,0.33539987985834707,Muzaffargarh District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a5,0.5069074519176295,Narowal District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a6,0.3910770754284252,Okara District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a7,0.4255445920796869,Pakpattan District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a8,0.3148650887095821,Rahim Yar Khan District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a9,0.1990678908552094,Rajanpur District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016aa,0.40111285577263156,Rawalpindi District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ab,0.444154778689504,Sahiwal District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ac,0.4370428097573247,Sargodha District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ad,0.45097391634696027,Sheikhupura District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ae,0.4938871297560217,Sialkot District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016af,0.46069522146362085,Toba Tek Singh District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016b0,0.5135250341233994,Vehari District,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000168f,0.2805879120136664,Attock District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001690,0.18449606739044858,Bahawalnagar District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001691,0.17529704435298799,Bahawalpur District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001692,0.2103129060493473,Bhakkar District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001693,0.2982733576855951,Chakwal District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001694,0.18643069588589775,Dera Ghazi Khan District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001695,0.3701918664419228,Faisalabad District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001696,0.2599563827368365,Gujranwala District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001697,0.32044178647554145,Gujrat District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001698,0.2472406994591787,Hafizabad District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001699,0.3370882031837236,Jhang District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169a,0.33312090449989396,Jhelum District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169b,0.32897535267642136,Kasur District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169c,0.2738976115835888,Khanewal District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169d,0.2988239820149819,Khushab District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169e,0.25386046378554933,Lahore District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169f,0.16481940105313558,Layyah District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a0,0.271546031597179,Lodhran District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a1,0.3878872572177145,Mandi Bahauddin District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a2,0.2310944712569447,Mianwali District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a3,0.2754324236356417,Multan District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a4,0.22532116259867804,Muzaffargarh District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a5,0.2909443626266159,Narowal District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a6,0.3078763245659285,Okara District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a7,0.24362209948494895,Pakpattan District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a8,0.24647297450244815,Rahim Yar Khan District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a9,0.18252298640690445,Rajanpur District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016aa,0.37832879996787905,Rawalpindi District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ab,0.31970137135640575,Sahiwal District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ac,0.4283812660287443,Sargodha District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ad,0.24031992484047124,Sheikhupura District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ae,0.32823116794303536,Sialkot District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016af,0.37968197345806776,Toba Tek Singh District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016b0,0.24291424983740864,Vehari District,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000168f,0.3545506101731082,Attock District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001690,0.35969248304445245,Bahawalnagar District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001691,0.22706421289001238,Bahawalpur District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001692,0.2539448163962053,Bhakkar District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001693,0.36390104895115244,Chakwal District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001694,0.28362660442585025,Dera Ghazi Khan District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001695,0.3891406227575225,Faisalabad District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001696,0.3453216477325254,Gujranwala District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001697,0.3738035701607587,Gujrat District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001698,0.29441430696963344,Hafizabad District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001699,0.30130350862493654,Jhang District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169a,0.3648591102459698,Jhelum District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169b,0.433518349807976,Kasur District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169c,0.379682713166449,Khanewal District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169d,0.29555546598858823,Khushab District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169e,0.3436631272084752,Lahore District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169f,0.26858292225458025,Layyah District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a0,0.34935762843998097,Lodhran District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a1,0.38523855779450844,Mandi Bahauddin District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a2,0.29923518180430075,Mianwali District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a3,0.35505525248661174,Multan District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a4,0.3442691861647268,Muzaffargarh District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a5,0.33715116226450514,Narowal District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a6,0.49672488918982083,Okara District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a7,0.42650341580767853,Pakpattan District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a8,0.332380041637359,Rahim Yar Khan District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a9,0.28040473316778314,Rajanpur District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016aa,0.40339031918619217,Rawalpindi District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ab,0.4193970638383589,Sahiwal District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ac,0.4061393301664887,Sargodha District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ad,0.33623938250988894,Sheikhupura District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ae,0.33546315872857546,Sialkot District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016af,0.35182044303975074,Toba Tek Singh District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016b0,0.3662763702074406,Vehari District,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
