system:index,SoilMoisture,district,month,year,.geo
6_000100000000000016ad,0.3277773915894579,Sheikhupura District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ae,0.38821690950319726,Sialkot District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016af,0.23344265733396122,Toba Tek Singh District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016b0,0.21779831306998002,Vehari District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000168f,0.3331017925933691,Attock District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001690,0.17139039964457548,Bahawalnagar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001691,0.06839590585593819,Bahawalpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001692,0.12367274104353485,Bhakkar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001693,0.32016898553983647,Chakwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001694,0.11507259253827444,Dera Ghazi Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001695,0.25860558302152037,Faisalabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001696,0.3299263758674285,Gujranwala District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001697,0.347111298299086,Gujrat District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001698,0.2767573368308632,Hafizabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001699,0.21921898028255046,Jhang District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169a,0.32841084138441734,Jhelum District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169b,0.30651907225184,Kasur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169c,0.21722632577291545,Khanewal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169d,0.2040677805644115,Khushab District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169e,0.3296651958794097,Lahore District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169f,0.11517914880852337,Layyah District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a0,0.16601651819087554,Lodhran District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a1,0.2882118000753062,Mandi Bahauddin District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a2,0.24506886440811432,Mianwali District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a3,0.18617391492843965,Multan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a4,0.13912118255967626,Muzaffargarh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a5,0.4067213658167084,Narowal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a6,0.26874224137576197,Okara District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a7,0.24344890533815403,Pakpattan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a8,0.08323735722001581,Rahim Yar Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a9,0.07296548111557441,Rajanpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016aa,0.38696794062773854,Rawalpindi District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ab,0.24515197646267647,Sahiwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ac,0.25938413356921847,Sargodha District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ad,0.30344495549667233,Sheikhupura District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ae,0.3945496249276008,Sialkot District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016af,0.23889649086103787,Toba Tek Singh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016b0,0.19802581243480136,Vehari District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000168f,0.2444937230538042,Attock District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001690,0.19313680877114872,Bahawalnagar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001691,0.09481279997623535,Bahawalpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001692,0.11497085173582983,Bhakkar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001693,0.2746472283834267,Chakwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001694,0.12565928975599955,Dera Ghazi Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001695,0.26609148632457363,Faisalabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001696,0.31063006117518194,Gujranwala District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001697,0.3058761670474725,Gujrat District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001698,0.2746724918964919,Hafizabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001699,0.2190042145007644,Jhang District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169a,0.29044107826641913,Jhelum District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169b,0.30876394624403286,Kasur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169c,0.20275860082463318,Khanewal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169d,0.1909624209269384,Khushab District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169e,0.30533777754625424,Lahore District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169f,0.1288905022535491,Layyah District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a0,0.174593282434194,Lodhran District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a1,0.27884050986595693,Mandi Bahauddin District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a2,0.19245972663939145,Mianwali District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a3,0.18773481666233255,Multan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a4,0.15730673460352315,Muzaffargarh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a5,0.34148084988396277,Narowal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a6,0.2900341975779897,Okara District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a7,0.2628105912769612,Pakpattan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a8,0.1042500029390961,Rahim Yar Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a9,0.10200751169482146,Rajanpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016aa,0.31516750336528043,Rawalpindi District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ab,0.2518376926856141,Sahiwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ac,0.25027219382864196,Sargodha District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ad,0.3016497303373309,Sheikhupura District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ae,0.33392398456077743,Sialkot District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016af,0.245027314764813,Toba Tek Singh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016b0,0.20334726980993406,Vehari District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000168f,0.23052844438187517,Attock District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001690,0.10886591140553534,Bahawalnagar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001691,0.06284940416267722,Bahawalpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001692,0.09483527776577419,Bhakkar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001693,0.22480079701659872,Chakwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001694,0.057206644444807685,Dera Ghazi Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001695,0.2085472406948165,Faisalabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001696,0.2204848766742967,Gujranwala District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001697,0.19961156506518185,Gujrat District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001698,0.19463542304114015,Hafizabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001699,0.15743801153507944,Jhang District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169a,0.22481924279024146,Jhelum District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169b,0.2545561354077239,Kasur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169c,0.1456851181400672,Khanewal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169d,0.1452188097576782,Khushab District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169e,0.2595831617007201,Lahore District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169f,0.07855258748703356,Layyah District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a0,0.14186114733323096,Lodhran District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a1,0.18466133222328263,Mandi Bahauddin District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a2,0.14663754328250123,Mianwali District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a3,0.13580198998408186,Multan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a4,0.10237224256063904,Muzaffargarh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a5,0.286919347079993,Narowal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a6,0.19504784612248285,Okara District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a7,0.14922707213034234,Pakpattan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a8,0.07962919461658306,Rahim Yar Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a9,0.056314746164862206,Rajanpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016aa,0.2676864244330454,Rawalpindi District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ab,0.1635911777147204,Sahiwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ac,0.18870018695770327,Sargodha District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ad,0.25136469350696866,Sheikhupura District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ae,0.2552014391621254,Sialkot District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016af,0.16802042638172265,Toba Tek Singh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016b0,0.14490270738073288,Vehari District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000168f,0.16366207189437043,Attock District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001690,0.09294996513557116,Bahawalnagar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001691,0.05083984797939907,Bahawalpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001692,0.05320641926804144,Bhakkar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001693,0.15078785583619905,Chakwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001694,0.045157148570347874,Dera Ghazi Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001695,0.14004392338045163,Faisalabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001696,0.1653683559195732,Gujranwala District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001697,0.16885006359331312,Gujrat District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001698,0.13393778821528965,Hafizabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001699,0.11520163557682567,Jhang District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169a,0.16274100423352567,Jhelum District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169b,0.1650353988832206,Kasur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169c,0.1229038484023747,Khanewal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169d,0.09409350246683594,Khushab District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169e,0.15904706038819377,Lahore District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169f,0.05509079180075754,Layyah District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a0,0.12034654428164245,Lodhran District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a1,0.13372631813453245,Mandi Bahauddin District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a2,0.09273515330843327,Mianwali District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a3,0.11963264384010686,Multan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a4,0.0857812310733048,Muzaffargarh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a5,0.23325945247189514,Narowal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a6,0.13113808818685926,Okara District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a7,0.12165543220300885,Pakpattan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a8,0.07059354648243113,Rahim Yar Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a9,0.048245214014410696,Rajanpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016aa,0.2052580581322566,Rawalpindi District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ab,0.129106964463212,Sahiwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ac,0.1345119978027283,Sargodha District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ad,0.1579763224722604,Sheikhupura District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ae,0.21199585929718,Sialkot District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016af,0.13051383725832874,Toba Tek Singh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016b0,0.12029838036105071,Vehari District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000168f,0.14811246228704475,Attock District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001690,0.0930968718730535,Bahawalnagar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001691,0.05116154939755071,Bahawalpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001692,0.06535920886105738,Bhakkar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001693,0.16051261402409586,Chakwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001694,0.05326026689002174,Dera Ghazi Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001695,0.13501434240604276,Faisalabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001696,0.13719324797816929,Gujranwala District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001697,0.14207010020180905,Gujrat District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001698,0.1295343850870969,Hafizabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001699,0.11652888684479137,Jhang District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169a,0.14715227109089996,Jhelum District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169b,0.14222055747049744,Kasur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169c,0.12439680233254978,Khanewal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169d,0.11080124755484412,Khushab District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169e,0.13993576177574954,Lahore District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169f,0.06369948393088098,Layyah District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a0,0.12120884312267623,Lodhran District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a1,0.13349243129579078,Mandi Bahauddin District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a2,0.0981511171187015,Mianwali District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a3,0.12067948296884644,Multan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a4,0.08636720177622038,Muzaffargarh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a5,0.1851319884017057,Narowal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a6,0.12626378344229056,Okara District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a7,0.12214803731430161,Pakpattan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a8,0.07077180993016259,Rahim Yar Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a9,0.050045420352290385,Rajanpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016aa,0.1993022149625292,Rawalpindi District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ab,0.130090423172963,Sahiwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ac,0.14023530186014352,Sargodha District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ad,0.13568319056148453,Sheikhupura District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ae,0.16556641458564686,Sialkot District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016af,0.13139850112692925,Toba Tek Singh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016b0,0.1211748183084609,Vehari District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
