system:index,NDWI_mean,district,month,year,.geo
6_000100000000000016aa,-0.40961040923709807,Rawalpindi District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ab,-0.3600865154433638,Sahiwal District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ac,-0.3665822352087238,Sargodha District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ad,-0.20753032449557304,Sheikhupura District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ae,-0.3281050576309951,Sialkot District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016af,-0.3713473584646894,Toba Tek Singh District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016b0,-0.34693687079030555,Vehari District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000168f,-0.38417860652600627,Attock District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001690,-0.37717248501379574,Bahawalnagar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001691,-0.28629349255490233,Bahawalpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001692,-0.2534056163061404,Bhakkar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001693,-0.411123221925312,Chakwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001694,-0.2760682480140493,Dera Ghazi Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001695,-0.4049916433082762,Faisalabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001696,-0.4037752777282318,Gujranwala District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001697,-0.44899616263063563,Gujrat District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001698,-0.29959530980839477,Hafizabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001699,-0.3636149705120814,Jhang District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169a,-0.4183418024775009,Jhelum District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169b,-0.45427982454784493,Kasur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169c,-0.3899327767548037,Khanewal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169d,-0.3111364911410569,Khushab District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169e,-0.3702850498293034,Lahore District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169f,-0.3050178406035766,Layyah District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a0,-0.38835870119763194,Lodhran District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a1,-0.4021158515757038,Mandi Bahauddin District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a2,-0.3499509375895009,Mianwali District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a3,-0.37331467799928364,Multan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a4,-0.34806303818942846,Muzaffargarh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a5,-0.46128094522986246,Narowal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a6,-0.44053363465187984,Okara District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a7,-0.40334651147007433,Pakpattan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a8,-0.3907392456803136,Rahim Yar Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a9,-0.26618554161477137,Rajanpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016aa,-0.49986992890996923,Rawalpindi District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ab,-0.3855215182782,Sahiwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ac,-0.38155470524064633,Sargodha District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ad,-0.35588893307358055,Sheikhupura District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ae,-0.40705949159299787,Sialkot District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016af,-0.40942747540140373,Toba Tek Singh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016b0,-0.35247751764878327,Vehari District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000168f,-0.398739264174421,Attock District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001690,-0.4401342748960469,Bahawalnagar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001691,-0.2981697980286248,Bahawalpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001692,-0.2860900192079401,Bhakkar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001693,-0.41835361873999033,Chakwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001694,-0.31333771789503273,Dera Ghazi Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001695,-0.48668848715870067,Faisalabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001696,-0.5614248275733035,Gujranwala District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001697,-0.4558848519068292,Gujrat District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001698,-0.591094474224263,Hafizabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001699,-0.4445311428224551,Jhang District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169a,-0.4506552397546071,Jhelum District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169b,-0.4900699155123214,Kasur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169c,-0.48062706225107793,Khanewal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169d,-0.4092329296221199,Khushab District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169e,-0.38250900108545505,Lahore District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169f,-0.33747012330872356,Layyah District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a0,-0.4934358801582951,Lodhran District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a1,-0.5378257664627941,Mandi Bahauddin District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a2,-0.35101783401733117,Mianwali District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a3,-0.40949444156826587,Multan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a4,-0.3809018782365928,Muzaffargarh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a5,-0.4994670750940911,Narowal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a6,-0.5164511727155464,Okara District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a7,-0.4863400890756946,Pakpattan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a8,-0.3984052018620314,Rahim Yar Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a9,-0.25478650484622806,Rajanpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016aa,-0.4772953679157117,Rawalpindi District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ab,-0.5132783379677688,Sahiwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ac,-0.470360580858442,Sargodha District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ad,-0.5590301280660733,Sheikhupura District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ae,-0.48931213004223983,Sialkot District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016af,-0.5010186857627191,Toba Tek Singh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016b0,-0.5048672858476357,Vehari District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000168f,-0.3783822728340788,Attock District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001690,-0.38190311973723784,Bahawalnagar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001691,-0.3001102921949058,Bahawalpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001692,-0.29196344271633407,Bhakkar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001693,-0.3931638227713898,Chakwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001694,-0.3172345519914163,Dera Ghazi Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001695,-0.4621555711520805,Faisalabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001696,-0.4603795407800224,Gujranwala District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001697,-0.4286333951722611,Gujrat District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001698,-0.5071206513535264,Hafizabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001699,-0.4249454917150424,Jhang District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169a,-0.4328890260036608,Jhelum District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169b,-0.41299570914608574,Kasur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169c,-0.42438207437433867,Khanewal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169d,-0.40701926287457324,Khushab District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169e,-0.3629621012868415,Lahore District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169f,-0.310954935776864,Layyah District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a0,-0.47731684522171797,Lodhran District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a1,-0.48534498429964434,Mandi Bahauddin District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a2,-0.306857269767132,Mianwali District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a3,-0.41041322473942293,Multan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a4,-0.3749601639109846,Muzaffargarh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a5,-0.4642025379854417,Narowal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a6,-0.40304649709143575,Okara District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a7,-0.38368077570107345,Pakpattan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a8,-0.3941156956905308,Rahim Yar Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a9,-0.2823428188963378,Rajanpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016aa,-0.47931770232435095,Rawalpindi District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ab,-0.4343125798779362,Sahiwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ac,-0.47430078133983494,Sargodha District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ad,-0.4730487761138954,Sheikhupura District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ae,-0.4637820896170244,Sialkot District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016af,-0.44051461127291935,Toba Tek Singh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016b0,-0.45170080246237077,Vehari District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000168f,-0.3632007313804586,Attock District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001690,-0.311156401887266,Bahawalnagar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001691,-0.28967863747607353,Bahawalpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001692,-0.2820340208918817,Bhakkar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001693,-0.3867073066826615,Chakwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001694,-0.2937212365851837,Dera Ghazi Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001695,-0.414250579640116,Faisalabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001696,-0.3397738056066669,Gujranwala District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001697,-0.39925711930465047,Gujrat District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001698,-0.3402209517381994,Hafizabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001699,-0.3661858074177575,Jhang District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169a,-0.4323685528006367,Jhelum District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169b,-0.39180109483243436,Kasur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169c,-0.35056869731107787,Khanewal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169d,-0.3776446783679999,Khushab District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169e,-0.3484364283548766,Lahore District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169f,-0.26451094695326316,Layyah District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a0,-0.3525733219020378,Lodhran District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a1,-0.43420137702988626,Mandi Bahauddin District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a2,-0.2854954189009499,Mianwali District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a3,-0.3427583001380764,Multan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a4,-0.316401225699652,Muzaffargarh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a5,-0.3694690755204031,Narowal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a6,-0.3521102728632549,Okara District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a7,-0.33563309233793925,Pakpattan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a8,-0.3443885332183014,Rahim Yar Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a9,-0.2652367828843923,Rajanpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016aa,-0.4622821411040706,Rawalpindi District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ab,-0.3773461204705507,Sahiwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ac,-0.4491270390049823,Sargodha District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ad,-0.3470232487138615,Sheikhupura District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ae,-0.3847216898346736,Sialkot District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016af,-0.39277709320336024,Toba Tek Singh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016b0,-0.37989991178014526,Vehari District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000168f,-0.36265210413208193,Attock District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001690,-0.4128762616560755,Bahawalnagar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001691,-0.3232362645340766,Bahawalpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001692,-0.32384749067659374,Bhakkar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001693,-0.418756355372886,Chakwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001694,-0.3427272702262785,Dera Ghazi Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001695,-0.4257270888678822,Faisalabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001696,-0.37424758950407433,Gujranwala District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001697,-0.3738970206780695,Gujrat District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001698,-0.40752761862361475,Hafizabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001699,-0.3739791266231253,Jhang District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169a,-0.4460486293296879,Jhelum District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169b,-0.43769597002424887,Kasur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169c,-0.44613248988815907,Khanewal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169d,-0.40674494979646525,Khushab District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169e,-0.3299007947926456,Lahore District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169f,-0.3237538407972466,Layyah District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a0,-0.4629899868944213,Lodhran District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a1,-0.4280699159008068,Mandi Bahauddin District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a2,-0.34436146160901426,Mianwali District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a3,-0.41417111978793175,Multan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a4,-0.35969288982651454,Muzaffargarh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a5,-0.3418907441120056,Narowal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a6,-0.4664195734881989,Okara District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a7,-0.462952172995619,Pakpattan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a8,-0.3770438787972533,Rahim Yar Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a9,-0.3073272988196977,Rajanpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016aa,-0.4669183113184383,Rawalpindi District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ab,-0.4811567604859442,Sahiwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ac,-0.473281533094014,Sargodha District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ad,-0.39180151256458445,Sheikhupura District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ae,-0.36183568891419676,Sialkot District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016af,-0.46062172005821284,Toba Tek Singh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016b0,-0.47553195476759497,Vehari District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
